"Id";"Id_material";"Material_desc";"Material_type";"Uom";"Family";"is_active";"Crtdt";"Crtby";"Upddt";"Updby"
"1240";"S3041250463";"SHAFT GUIDE.D-ENG SLOVAKIA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1241";"S305193885";"ROLLER. TSL12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1242";"S3071216541";"DRIVE COVER. TSL12";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1243";"S309186681";"DRIVE WASHER. TSL12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1244";"A0002613778";"ALT. SA 80A. 13.5V 80A SG7K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1245";"A0002618570";"ALT. KAPPA 3CYL AMS-D OAP. 13.5V 90A TG9";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1246";"B8102617937";"COVER ASS'Y.KAPPA AMS OAD.12V 70A";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1247";"S3501216537";"DRIVE HOUSING. GAMMA2 N/ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1248";"S3511216540";"SPL.WASHER. TSL12";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1249";"A0002655485VS";"ALT. SM 3.5L 13.5V 120A.39405 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1250";"S3531216695";"PINION SUB ASS'Y. GAMMA2 N/ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1251";"616422";"S/T. Q-CNG (6D-22 WARM) 83050 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1252";"D0002655659";"RECTIFIER ASS'Y.SM CF";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1253";"A0002608609VS";"ALT. BOBCAT 8G.12V 110A TG11.V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1254";"G5102655995";"JOINT.S-ENG.TG-15";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1255";"S4001195336";"M/S ASS'Y.TQ(4D56 EURO TS20K)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1256";"S4001196701";"M/S ASS'Y.EURO-5";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1257";"S4001197624";"MAGNET SWITCH ASS'Y.KAPPA ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1258";"A0002623236";"ALT. JT FORKLIFT SG7K, 4ZZ00";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1259";"S4001201090";"M/S ASS'Y. M1D TS20K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1260";"B8702655756";"NAME PLATE.THETA-FR";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1261";"D0002655746";"RECTIFIER ASS'Y.THETA-FR";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1262";"616114";"ALT. KAPPA 3CYL NEW AMS_D OAP 04335 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1263";"A0002616559";"ALT. GAMMA AMS-D OAD TG11. 2B760. 11";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1264";"B8702711905";"NAME PLATE GAMMA 600703. TG9 V/S";"COMP";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1265";"616164";"ALT. SM3 CF.12V 100A.TG10V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1266";"A0002622149VS";"ALT. KAPPA 3CYL NEW OAP TG9 04080 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1267";"A000V655517";"ALT. SA VALEO SERVICE 13.5V 70A SG7K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1268";"E000V606826";"STATOR VARNISHING.TG12+";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1269";"A0002655095";"ALT. SM-525 TG11";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1270";"A0002655010";"ALT. TG DELTA D62 13.5V 110A TG11";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1271";"A0002655302VS";"ALT. BOBCAT VALEO SERVICE.SG7K";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1272";"616483";"S/T. LC A/T. 22860. 0.9KW TS9K+CED4.V/SE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1273";"S4001204621";"MAGNET SWITCH ASS'Y.NU-S SECOND";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1274";"A0002613777VS";"ALT. SA AMS 80A. 13.5V 80A SG7KV/SERVIC";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1275";"G2002610130P";"F/BRACKET ASS'Y.GAMMA ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1276";"B8002608373";"END COVER.SA ECU";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1277";"B8102614483";"COVER ASS'Y.U2-ENG TG12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1278";"A0002613778VS";"ALT. SA 80A. 13.5V 80A SG7K V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1279";"A0002606220VS";"ALT. U2-ENG TG12 V/S. 600724. 120A";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1280";"616448";"S/T. H-ENG 82000V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1281";"S4001212853";"M/Switch ASS'Y. Y-200";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1282";"A000V655023";"ALT. TB ALPHA VALEO SERVICE. TG9";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1283";"616460";"S/T. KM BETA M/T.23171.1.2KW.FS14.V/SERV";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1284";"B8002604574";"COVER.M1G";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1285";"A509440";"MAGNET SWITCH & RELAY.G-ENG TY FS80";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1286";"K851002";"INDONESIA REDUCER TRAY 1T*425*260*73";"PACK";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1287";"A0002609013VS";"ALT. KAPPA AMS OAD.12V70A.SG7K 0350 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1288";"S4001250275";"MAGNET SWITCH ASS'Y.PRIMERA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1289";"S4001250298";"MAGNET SWITCH ASS'Y. U 1.6";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1290";"S4001250315";"MAGNET SWITCH ASS'Y.EX 2.3..";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1291";"616441";"S/T. G-CNG 5C000 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1292";"A0002605490VS";"ALT. JM M1 VALEO SERVICE. TG12";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1293";"S4001250450";"MAGNET SWITCH ASS'Y.D-ENG SLOVAKIA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1294";"S4001250552";"M/S ASS'Y.S-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1295";"S4001250863";"MAGNET SWITCH ASS'Y.N-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1296";"S4001250994";"MAGNET SWITCH ASS'Y. LC";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1297";"B8102622151";"COVER ASS'Y.KAPPA 3CYL NEW OAP TG9";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1298";"S400A1195294";"M/S ASS'Y.TQ(A-ENG)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1299";"S4031197033";"PLUNGER ASS'Y.ESM14";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1300";"G0002605763";"COMPLETE F/HOUSING.JM M1.TG12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1301";"S4631197044";"DRIVE SHAFT STOP RING.ESM14";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1302";"S49C";"NAME PLATE.DAEDONG BS NEW";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1303";"D6132620446";"DIODE(-). 35A";"SFIN";"PC";" ";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1304";"L0002655523";"PULLEY.SA(D55)";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1305";"B8702619808";"NAME PLATE.DOOSAN G2";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1306";"S5001196295";"COMPLETE REAR PART ASS'Y. MU";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1307";"G0002655500";"COMPLETE F/HOUSING.U-ENG.TG9";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1308";"A0002610175VS";"ALT. HD BETA AMS. 13.5V 90A. TG9 23700 V";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1309";"S5001198029";"BRUSH HOLDER ASS?Y.BETA IND.";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1310";"S5001204326";"C/REAR PART ASS'Y. KAPPA ISG-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1311";"G0002655454";"COMPLETE F/HOUSING.TENNANT 6G.SG7K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1312";"G2002655751";"F/BRACKET ASS'Y.THETA-FR";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1313";"AC02839";"PAINT.TG.Primalcro BS Black (V3)";"COMP";"KG";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1314";"S5001205026";"BRUSH HOLDER ASS?Y.FS GAMMA-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1315";"G0002605761PA";"COMPLETE F/HOUSING.SIRIUS M1";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1316";"B8002655425";"COVER.Sirius-2";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1317";"S5001208610";"COMPLETE REAR PART ASS'Y. U2 EURO6";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1318";"S5001208954";"COMPLETE REAR PART ASS'Y. U1.6 IMPACT";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1319";"G2002655609";"F/BRACKET ASS'Y.S-ENG TG15";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1320";"G2002605759";"F/BRACKET ASS'Y.JM M1G.TG12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1321";"N0002605600";"REGULATOR ASS'Y.BOBCAT 8G.TG11";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1322";"G0002655269";"COMPLETE F/HOUSING.VOLVO PENTA MULTI 50";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1323";"L0002655223";"PULLEY.SM3.TG9";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1324";"S5001250946";"BRUSH HOLDER ASS?Y. GAMMA-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1325";"E0002655997";"STATOR ASS'Y.S-ENG TG15";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1326";"N0002614295";"REGULATOR ASS'Y.KAPPA 4CYL TG9";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1327";"G2002655662";"F/BKT ASS'Y.SM CF";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1328";"K810149";"SILICAGEL. VAPORABILITY";"PACK";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1329";"S7001250426";"RELAY ASS'Y.N-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1330";"G2002655167";"F/BRACKET ASS'Y.XG.TG12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1331";"G0002655648";"F/BRACKET ASS'Y.KAPPA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1332";"B8702711926";"NAME PLATE,U-ENG 13.5V 20A V/S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1333";"S8001196645";"YOKE-BRUSH HOLDER ASS'Y.EURO-5";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1334";"S8001196798";"YOKE-BRUSH HOLDER ASS'Y.A-ENG TQ TS20KS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1335";"G4022655617";"F/BKT M/C.SM CF";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1336";"B8702614645";"NAME PLATE. KAPPA 4CYL TG9";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1337";"G2002655488";"F/BKT ASS'Y.U-ENG TG12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1338";"616416";"S/T. 3TON(CS). 41020 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1339";"A0002622834VS";"ALT. DOOSAN DIPP G2 .00106 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1340";"616433";"S/T. DAEDONG CZ100 TS30LS V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1341";"A0002655419VS";"ALT. S-ENG. 3A002. VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1342";"N0002617613";"REGULATOR ASS'Y.U2 AMS-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1343";"S8001201083";"YOKE-BRUSH HOLDER ASS'Y. M1D TS20K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1344";"531248";"COM F/HOUS'G.GAMMA2 INA 110A SOLID FG12T";"SFIN";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1345";"616481";"S/T. U-ENG 1.5L 12V 1.7KW TS18K V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1346";"506650";"ORC ASS'Y.J2/JT";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1347";"616116";"ALT.JOHN DEERE NEW TRACTOR.V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1348";"A0002655517";"ALT. SA D55";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1349";"A0002616010VS";"ALT. U2 AMS-D TG12 V/S. 600716. TG12";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1350";"S8001250465";"YOKE-BRUSH HOLDER ASS'Y.D-ENG SLOVAKIA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1351";"A0002616010";"ALT. U2 AMS-D TG12. 2A401. 120A. TG1";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1352";"B8102612726";"COVER ASS'Y. GAMMA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1353";"S8001250568";"YOKE-BRUSH HOLDER ASS'Y.S-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1354";"S8001250920";"YOKE-BRUSH HOLDER ASS'Y.N-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1355";"A0002726175VS";"ALT. V/PENTA 6656 120A TG12 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1356";"B9062655154";"TERMINAL B+ RADIAL.Delta TG-11";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1357";"616136";"ALT. THETA OAP55. 2G501. 110A.TG11 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1358";"4EM1591Q";"PLATE(HEATING).";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1359";"A0002655633";"ALT. KAPPA 4CYL.12V 80A. SG7K, 03100";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1360";"S83";"NAME PLATE B/COOLER 42P00";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1361";"A0002655027VS";"ALT. TENNANT 1G. 12V 75A SG7KV/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1362";"S9001198210";"PLUNGER & LEVER ASS'Y.TQ A-ENG TS20KS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1363";"A0002655221VS";"ALT. SM-3 12V 80A TG8V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1364";"S9001201739";"PLUNGER & LEVER ASS'Y. M1D TS20K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1365";"616400";"S/T. X-100 ISG. ESM18 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1366";"1EM0084";"S/T. B/COOLER. 42P00";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1367";"A0002613746";"ALT. GAMMA OAD. 2B150. 90A TG9";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1368";"616434";"S/T. DAEDONG EJ100TS30R-10 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1369";"616444";"S/T. W-ENG NEW V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1370";"B8702711934";"NAME PLATE TB ALPHA V/S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1371";"A000531245";"ALT. GAMMA2 INA 110A SOLID. 2M600. FG12T";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1372";"S922186742";"HEX NUT.D-3";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1373";"616438";"S/T. MELROE 800 12V 3.0KW FPR-3V/SERVIC";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1374";"616423";"S/T. QZ L-ENG VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1375";"A0002655197VS";"ALT. SM-520 VALEO SERVICE 12V 90A TG9";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1376";"616112";"ALT. KAPPA 3CYL AMS_D SG8K OAP V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1377";"616410";"S/T. 1TON 2.2KW VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1378";"616437";"S/T. MELROE 700 12V 2.7KWV/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1379";"A0002607270VS";"ALT. U2-ENG(TG9) AMS. 12V 90A.TG9 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1380";"S9301197037";"DRIVE SHAFT STOP WASHER.ESM14";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1381";"S9401199433";"CLUTCH SET ASS'Y.EURO-5";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1382";"S9401201601";"CLUTCH SET ASS'Y. M1D TS20K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1383";"S9701198493";"PLUNGER SPRING.ESM14";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1384";"4EM1690";"SLEEVE BEARING-P.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1385";"616479";"S/T. W-CAR M162 V/S. 12V 1.7KW TS18K";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1386";"S9751196797";"NEME PLATE.TQ(A-ENG)TS20KS";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1387";"2610391";"NAME PLATE. GAMMA ECU.TG9 V/S";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1388";"4EM1886";"ROLLER.D-3";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1389";"S9751201084";"NAME PLATE. M1D TS20K";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1390";"S9751201305";"NAME PLATE.EURO-5 TS20K";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1391";"S9751201452";"NAME PLATE Y-200 V/SERVICE";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1392";"1EM0084VS";"S/T. B/COOLER. 42P00 V/S";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1393";"S9751210138";"NAME PLATE.PRIMERA VALEO SERVICE";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1394";"S9751210146";"NAME PLATE.KUKJE 50HP.VALEO SERVICE";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1395";"616127";"ALT. TENNANT 6G 12V 75A SG7K V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1396";"616439";"S/T. 3T FORK-LIFT TS50KSV/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1397";"2EM0523";"F/BKT ASS'Y.6D22";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1398";"D0002609499";"RECTIFIER ASS'Y.KAPPA 4CYL AMS OAD TG9";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1399";"S9751210151";"NAME PLATE.A-ENGINE VALEO SERVICE";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1400";"A000V606446";"ALT. THETA OAP60 AMS V. 600700. TG11";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1401";"A0002625696";"ALT. KAPPA 4CYL AMS-D SG8K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
